age, workclass, education-num, marital-status, occupation, relationship, race, sex, hours-per-week, native-country,earns
52,6,10,6,1,1,1,0,55,11,0
22,3,10,0,7,2,1,1,40,11,0
24,6,13,0,12,2,1,1,35,11,1
39,6,9,4,5,3,1,0,40,9,0
41,6,14,0,0,2,1,1,55,11,1
56,6,5,0,6,2,1,1,40,11,0
21,6,9,1,10,5,1,0,40,11,0
29,6,9,4,1,3,1,0,25,11,0
45,6,11,4,10,5,1,1,10,11,0
44,3,10,0,7,2,1,1,80,11,1
54,6,14,0,3,2,1,1,45,11,1
24,6,10,1,6,5,1,1,40,11,0
40,6,13,0,0,2,1,1,50,11,0
43,0,13,1,3,0,1,1,60,11,1
41,4,7,4,10,5,1,0,40,11,0
32,6,11,4,4,5,1,0,40,11,0
31,6,13,0,4,4,1,0,25,9,0
26,6,9,4,4,5,1,1,40,11,0
50,0,13,0,6,2,1,1,40,11,1
62,2,11,0,0,2,1,1,40,11,0
24,6,9,0,10,2,1,1,45,11,0
58,6,13,4,0,5,1,1,65,11,1
44,2,10,0,6,2,1,1,40,11,1
44,6,8,4,10,5,1,1,40,11,0
37,2,10,0,11,2,1,1,50,11,1
65,4,4,1,12,5,1,1,40,11,0
33,6,9,0,6,2,1,1,40,11,1
56,4,14,0,3,2,1,1,60,11,1
35,6,14,0,0,2,1,1,48,11,1
33,6,13,1,3,0,1,1,40,11,0
35,6,13,0,2,2,1,1,48,11,0
47,4,10,5,0,5,1,0,60,11,0
35,4,5,0,6,2,4,1,96,11,0
56,6,10,4,1,3,1,0,40,11,0
29,2,14,1,3,0,1,1,40,11,0
53,2,15,0,3,2,2,1,50,34,1
42,6,11,6,1,3,0,0,25,11,0
24,6,13,1,2,5,1,1,50,32,0
33,6,9,0,5,2,1,1,40,11,0
42,6,6,0,1,2,1,1,45,11,0
38,0,10,0,7,2,1,1,50,11,1
32,6,9,1,5,0,1,1,40,11,0
20,4,4,1,6,0,1,1,20,11,0
32,6,9,0,6,2,1,1,50,11,0
28,3,10,0,7,2,1,1,40,11,1
51,6,9,0,6,2,1,1,55,11,1
41,3,9,1,10,0,1,1,30,11,0
37,3,12,5,10,3,0,0,50,11,0
23,6,9,0,10,4,1,0,40,11,0
40,6,9,0,6,2,1,1,40,11,0
47,6,6,0,5,2,1,1,40,11,0
46,4,9,0,0,2,1,1,50,11,0
24,6,13,1,1,5,1,1,40,11,0
40,6,9,4,5,3,0,0,28,11,0
30,4,9,0,5,0,2,1,60,18,0
41,0,15,2,3,5,3,0,52,11,1
37,0,13,0,4,4,0,0,45,11,1
49,1,9,0,11,2,2,1,40,30,0
41,1,13,0,0,4,0,0,50,11,1
52,3,11,0,0,2,1,1,35,11,0
23,6,10,1,1,5,1,1,50,11,0
34,6,9,4,6,3,0,0,40,11,0
25,0,13,1,0,5,1,0,40,11,1
44,2,9,0,6,2,1,1,45,11,1
31,3,9,4,3,3,1,1,33,11,0
53,6,13,4,4,3,1,0,40,11,0
62,6,9,0,0,2,1,1,50,11,0
35,6,13,1,0,5,1,1,55,11,0
30,1,13,1,3,5,1,1,40,11,0
48,0,9,0,4,4,1,0,40,11,1
36,6,13,1,3,5,1,0,40,11,1
32,6,7,4,10,5,1,1,33,11,0
22,6,10,1,8,0,1,0,28,11,0
19,6,9,1,3,5,1,0,40,11,0
26,6,9,1,4,5,1,0,40,11,0
56,0,10,0,0,2,1,1,35,11,1
45,6,4,2,10,3,1,0,21,11,0
23,6,10,1,4,0,2,0,40,30,0
31,6,9,6,9,5,1,1,40,11,0
30,6,7,1,1,3,1,0,8,11,0
42,6,9,0,9,2,1,1,35,11,0
27,0,15,0,3,2,1,1,60,11,0
37,6,13,0,0,2,1,1,50,11,1
31,6,9,1,5,5,1,1,60,11,0
33,6,13,6,3,5,1,0,40,11,0
64,6,1,0,9,2,2,1,40,30,0
32,6,9,4,10,5,1,0,40,11,0
37,6,10,0,6,2,1,1,40,11,0
25,6,7,0,11,2,1,1,40,11,0
49,6,9,0,4,2,1,1,40,11,0
36,6,13,0,3,2,1,1,40,11,1
67,6,10,0,9,2,1,1,15,11,0
54,6,9,0,9,2,1,1,40,11,1
45,3,16,1,3,5,1,0,40,11,1
30,6,10,1,6,5,1,1,40,11,0
39,0,9,0,7,1,1,0,40,11,0
57,6,6,4,10,5,4,0,20,11,0
57,6,6,1,10,5,1,1,40,11,0
23,4,9,0,12,2,1,1,40,11,0
49,3,9,0,10,1,1,1,40,7,0
46,0,13,0,3,2,1,1,10,11,1
41,0,13,1,2,5,1,0,43,11,0
44,6,11,0,2,2,1,1,45,11,0
25,6,13,1,10,0,1,0,30,11,0
34,3,13,0,6,2,0,1,45,11,1
24,6,13,1,1,0,1,1,25,11,0
32,6,13,1,0,5,1,0,45,11,0
27,3,9,0,2,2,1,1,50,11,1
67,6,8,0,5,2,0,1,40,12,0
36,6,9,0,6,2,1,1,40,11,0
40,6,10,4,0,5,1,1,48,11,0
24,6,9,0,11,2,1,1,40,11,0
46,6,13,0,1,2,1,1,40,11,1
44,0,9,4,4,3,1,0,38,11,0
23,4,10,0,6,2,1,1,40,11,1
46,6,15,1,3,5,1,1,90,11,0
31,6,11,1,2,5,1,1,40,11,0
21,3,10,0,7,0,0,1,40,11,0
61,6,9,0,6,2,1,1,40,11,1
71,4,9,0,12,2,1,1,15,11,0
42,6,13,0,0,2,1,1,40,11,1
21,0,10,1,10,5,1,0,16,11,0
21,6,1,1,12,5,1,1,25,9,0
28,3,13,4,3,5,1,0,60,11,0
27,3,12,1,3,0,0,0,37,11,0
32,6,10,1,10,5,1,0,25,11,0
47,6,9,4,9,5,1,1,40,11,0
22,6,12,1,0,5,1,1,35,24,0
56,6,9,0,2,2,1,1,40,11,0
20,6,9,0,10,1,1,0,40,11,0
30,6,10,1,1,5,1,0,40,11,0
22,6,10,1,10,0,1,0,25,11,0
28,6,11,0,6,2,1,1,45,11,1
50,6,14,0,0,2,1,1,55,11,1
66,0,9,0,5,4,1,0,10,11,0
38,6,10,1,10,5,1,1,46,11,0
62,6,8,0,0,2,1,1,30,11,0
36,1,14,4,2,5,1,0,40,11,1
47,6,6,0,6,2,1,1,35,11,0
25,6,9,1,2,5,1,1,40,11,0
26,6,10,0,11,2,1,1,40,11,0
37,6,7,0,12,2,1,1,40,11,0
70,4,4,0,6,2,1,1,8,11,0
52,6,7,0,11,2,1,1,40,11,0
70,6,5,0,0,2,1,1,18,11,0
19,0,9,1,7,0,1,1,40,11,0
23,6,7,1,6,0,1,1,3,11,0
37,6,7,6,1,3,0,0,40,11,0
45,0,10,4,3,3,0,0,40,11,0
29,6,13,0,0,2,1,1,50,11,1
56,4,13,0,0,2,1,1,20,36,0
50,6,14,0,2,2,1,1,40,11,0
20,6,9,1,4,1,1,1,30,11,0
26,6,13,1,4,5,1,1,40,11,0
41,2,15,0,3,2,1,1,60,11,1
21,6,9,1,9,0,1,1,40,11,0
48,4,3,0,6,2,1,1,50,11,0
22,6,10,1,10,5,1,1,40,11,0
37,0,12,0,10,2,1,1,35,11,0
47,6,10,0,6,2,0,1,30,11,1
61,6,13,4,1,3,1,1,40,11,0
47,3,14,0,3,2,1,1,40,11,1
37,6,9,0,6,2,1,1,25,11,0
46,0,11,6,4,3,0,0,40,11,0
42,4,9,0,1,2,1,1,48,11,0
41,6,9,4,4,3,1,0,40,11,0
33,3,5,0,10,2,1,1,40,11,0
24,6,13,1,3,5,1,1,35,11,0
27,6,12,1,2,5,1,1,40,11,0
40,1,13,0,0,2,1,1,39,11,0
56,6,6,0,5,2,1,1,40,11,0
35,1,16,0,3,2,1,1,55,0,0
24,6,11,1,6,5,1,1,40,11,0
73,4,10,0,3,4,1,0,1,11,0
36,6,10,1,1,5,1,1,50,11,0
31,6,13,0,6,2,1,1,50,11,1
36,6,9,1,9,5,0,1,40,11,0
37,6,9,0,1,2,0,1,40,11,1
26,6,13,1,3,5,1,0,55,11,0
20,6,9,1,7,0,1,1,40,12,0
58,6,13,0,3,2,1,1,40,11,1
45,0,13,0,3,2,1,1,40,11,1
31,6,13,1,2,5,1,0,40,11,0
44,6,15,0,3,2,1,1,60,11,1
19,3,10,1,3,0,1,0,30,11,0
54,6,9,0,2,2,0,1,50,2,1
31,0,14,0,3,2,1,1,40,11,0
27,6,9,0,6,2,1,1,35,11,0
36,6,10,0,1,2,1,1,40,11,1
47,1,10,4,4,5,1,1,40,11,0
35,6,13,0,0,2,1,1,45,11,0
42,6,2,0,4,2,1,1,55,31,1
45,6,13,4,0,5,1,0,40,11,0
70,6,9,0,6,2,1,1,40,11,0
27,3,8,1,10,0,0,0,44,11,0
36,6,9,0,3,2,1,1,60,11,1
23,6,9,5,5,5,1,1,40,11,0
25,6,13,1,0,5,1,1,50,11,0
45,4,10,0,6,2,1,1,45,11,1
24,6,9,1,9,0,1,1,30,11,0
90,6,12,0,1,2,1,1,50,11,1
50,6,9,0,5,2,1,1,44,11,1
37,6,9,0,6,2,1,1,99,11,1
31,6,10,1,4,5,1,0,40,11,0
17,6,7,1,12,0,1,1,40,11,0
26,6,10,1,4,5,0,1,38,11,0
41,6,16,0,3,2,1,1,60,11,0
50,2,9,0,0,2,1,1,60,11,1
45,4,9,0,11,2,1,1,80,11,0
54,4,10,0,1,2,1,1,55,11,1
54,6,9,0,6,2,1,1,40,11,0
38,6,9,1,5,0,1,1,40,11,0
22,6,9,0,1,1,1,0,38,11,0
43,6,9,0,5,2,1,1,40,11,0
30,6,13,0,2,2,1,1,40,11,1
42,6,9,6,6,5,1,1,40,11,0
48,6,10,0,5,2,1,1,40,11,1
56,6,10,0,11,2,0,1,35,11,1
21,3,10,1,4,3,1,1,36,11,0
45,6,13,0,6,2,1,1,40,11,0
37,6,15,0,0,2,1,1,40,11,1
38,3,13,0,3,2,1,1,30,11,0
34,6,10,0,1,2,1,1,50,11,0
29,6,9,4,7,0,1,1,40,11,0
24,6,9,0,5,2,1,1,40,11,0
35,6,12,1,5,5,1,1,55,11,0
39,4,6,0,11,2,1,1,70,11,0
73,4,4,0,12,2,1,1,12,11,0
57,6,11,1,10,0,1,0,40,11,0
35,2,13,0,1,2,1,1,50,11,0
60,6,9,0,9,2,1,1,32,11,0
54,6,9,0,5,2,1,1,40,11,0
53,4,13,0,6,2,1,1,40,11,0
23,6,10,1,0,1,1,0,40,11,0
57,4,10,0,0,2,1,1,48,11,1
27,4,6,1,1,0,1,0,48,11,0
25,6,9,1,0,0,0,1,40,11,0
38,6,9,0,6,2,0,1,40,11,0
48,6,10,0,1,2,0,1,60,11,1
24,6,9,1,4,3,1,0,45,11,0
67,2,10,0,1,2,1,1,40,11,0
20,6,9,1,10,0,0,1,35,11,0
38,6,16,0,3,2,2,1,40,35,1
54,6,4,0,6,2,1,1,40,11,0
20,4,10,1,12,0,1,1,40,11,0
57,6,6,6,0,5,1,1,55,11,0
34,1,13,1,0,5,1,1,44,11,0
34,6,9,6,6,3,1,1,49,11,0
80,6,9,5,5,5,1,0,16,11,0
40,6,9,0,5,4,1,0,40,11,0
19,3,7,1,9,1,1,1,35,11,0
35,6,10,0,7,2,1,1,56,11,0
21,6,9,1,1,3,1,0,40,11,0
59,3,7,0,10,2,1,1,40,11,0
53,6,10,0,11,2,1,1,40,11,1
41,4,11,0,10,4,1,0,40,11,1
59,6,9,0,11,2,1,1,55,11,0
52,6,2,4,12,5,0,1,40,11,0
48,6,3,0,9,2,1,1,40,9,0
24,6,8,1,5,0,0,1,40,11,0
49,6,15,0,1,2,1,1,40,11,1
19,6,9,1,4,0,1,1,50,11,0
50,6,9,4,10,5,1,0,40,11,0
39,6,12,0,6,2,1,1,60,11,1
25,6,9,0,10,4,0,0,40,11,0
66,6,4,4,10,1,2,0,40,30,0
30,6,10,1,0,5,1,1,40,11,0
49,6,14,0,0,2,1,1,80,11,1
40,4,10,0,6,2,1,1,45,11,0
38,6,6,0,10,2,1,1,40,11,0
25,6,7,0,6,2,1,1,40,11,0
51,0,9,4,0,5,1,1,37,11,1
23,3,13,1,4,0,1,0,40,39,0
60,4,5,0,0,2,1,1,67,11,1
44,6,9,4,1,5,1,1,60,11,1
53,4,15,4,3,3,1,1,60,11,1
66,4,13,0,3,2,1,1,20,11,1
44,3,11,4,5,3,4,1,40,11,0
38,6,9,0,5,2,0,1,40,11,1
30,6,13,0,4,2,1,1,40,11,1
36,6,9,1,5,5,1,1,42,11,0
38,3,10,0,4,2,1,1,40,11,1
31,1,13,1,0,5,1,0,45,11,0
26,6,7,1,11,5,1,0,35,11,0
23,6,10,1,10,5,1,1,25,11,0
58,0,13,0,4,4,1,0,40,11,0
44,4,13,0,0,2,1,1,40,11,0
59,2,15,0,3,2,1,1,40,11,1
36,3,10,0,0,2,1,1,40,11,0
42,6,10,4,10,5,1,0,52,11,1
17,6,7,1,1,5,1,0,20,11,0
59,3,6,2,3,3,1,0,15,11,0
22,6,10,1,12,5,1,1,40,11,0
40,6,13,0,1,2,1,1,45,11,0
36,6,13,1,3,5,0,1,40,11,0
49,6,9,0,4,4,1,0,25,11,1
38,4,9,6,0,3,1,1,25,11,0
48,6,9,0,6,2,0,1,40,11,0
33,6,12,0,1,2,1,1,46,11,0
34,4,11,2,0,3,1,0,40,11,0
58,3,9,2,10,5,1,1,40,11,0
52,6,6,4,11,3,1,1,40,11,0
45,3,10,0,3,2,1,1,47,11,1
37,6,4,6,10,3,0,1,40,11,0
48,6,9,0,5,2,1,1,40,33,0
40,1,13,0,6,2,1,1,40,11,1
29,6,13,0,1,2,1,1,45,11,0
33,6,11,0,2,2,2,1,10,11,0
48,6,9,0,2,2,0,1,48,11,0
36,4,13,0,0,4,1,0,40,11,0
31,6,10,4,5,3,1,0,35,11,0
41,4,10,0,6,2,1,1,50,11,0
29,1,13,1,3,5,1,1,40,11,0
20,6,10,1,6,0,1,1,40,11,0
53,1,13,0,0,2,1,1,40,11,1
37,6,9,4,1,3,1,0,40,11,0
28,6,13,0,10,4,1,0,35,11,0
27,6,13,1,1,5,1,0,40,11,0
23,6,10,1,4,0,1,0,40,8,0
25,6,11,0,2,2,1,1,56,11,1
63,6,10,0,3,2,1,1,38,11,0
65,4,10,0,1,2,1,1,18,11,0
77,6,9,2,4,5,1,0,40,11,0
32,6,9,4,10,5,1,1,40,11,0
40,6,9,0,6,2,1,1,40,11,1
67,6,9,2,4,5,1,0,40,11,0
24,3,14,1,3,0,1,0,40,11,0
53,0,16,0,3,2,1,1,50,11,1
37,2,14,4,3,5,0,1,40,11,1
44,0,10,6,2,0,0,0,40,11,0
17,6,7,1,1,0,1,0,20,11,0
47,6,11,0,0,2,1,1,60,11,1
62,1,6,0,9,2,0,1,40,11,0
39,6,12,4,3,5,1,1,60,11,0
32,0,10,4,3,1,1,0,40,11,0
25,6,13,0,3,4,0,0,40,11,1
30,6,9,0,0,2,1,1,65,11,1
47,6,14,0,0,2,1,1,50,11,1
40,6,6,4,6,0,1,1,40,11,0
38,6,9,0,0,2,1,1,40,11,0
41,0,14,0,3,2,1,1,40,11,1
21,6,10,1,1,0,1,1,20,11,0
32,0,12,0,3,2,1,1,48,11,1
54,6,4,1,6,5,0,1,50,11,0
31,6,1,1,9,5,4,1,25,11,0
42,6,11,4,3,3,1,1,40,11,0
23,6,6,1,9,0,1,1,40,9,0
18,6,9,1,1,0,1,0,33,11,0
37,6,10,1,1,5,1,1,50,11,0
53,0,12,4,4,3,4,0,40,11,0
50,6,9,0,3,2,1,1,84,11,0
64,6,9,2,4,5,1,0,40,11,1
55,6,14,0,3,2,1,1,60,11,0
63,6,13,0,1,2,1,1,40,11,1
53,6,10,4,4,3,3,0,45,9,0
18,6,7,1,4,3,1,1,40,11,0
33,6,7,0,6,2,1,1,40,9,0
62,6,7,2,9,5,0,0,40,11,0
56,6,14,0,3,2,1,1,48,39,1
58,0,14,0,4,2,1,1,43,11,1
33,6,6,6,1,3,1,0,38,11,0
58,6,9,0,11,2,1,1,45,11,0
44,6,13,0,6,2,1,1,50,11,1
81,6,4,2,5,3,1,0,40,11,0
28,6,9,1,6,1,2,1,35,35,0
28,6,9,1,4,0,1,1,40,11,0
43,6,13,0,6,2,1,1,45,11,1
51,6,9,0,4,4,1,0,40,11,0
23,6,10,1,3,0,1,1,52,11,0
48,4,9,6,10,3,1,0,45,11,0
45,2,13,0,0,2,1,1,48,11,1
48,6,6,0,11,2,1,1,70,11,0
37,0,9,4,10,5,1,0,16,11,0
34,6,14,0,4,2,1,1,50,11,1
63,4,10,0,1,2,1,1,60,11,1
38,6,4,0,6,2,1,1,40,11,0
29,6,9,1,2,0,1,1,40,11,0
33,6,5,0,5,2,1,1,40,11,0
47,6,3,6,10,3,1,0,40,27,0
30,6,5,4,12,0,1,1,30,11,0
35,6,10,0,0,2,1,1,40,11,0
54,2,13,0,1,2,1,1,40,11,1
26,6,14,1,0,5,0,1,50,11,0
39,6,9,1,6,5,1,1,54,11,0
34,0,9,6,10,5,1,0,40,11,0
55,6,13,0,5,2,2,1,40,13,0
33,4,11,0,12,2,1,1,76,11,1
17,6,4,1,10,0,1,1,36,9,0
27,6,6,1,10,0,1,0,38,11,0
53,6,5,0,9,2,1,1,41,11,1
43,6,10,1,4,5,1,0,40,11,0
22,6,9,1,0,5,2,1,40,11,0
52,6,13,4,2,3,1,0,50,11,0
60,6,4,0,6,2,1,1,40,11,0
55,4,13,0,1,2,1,1,65,11,1
39,6,9,0,2,2,1,1,40,11,1
29,6,13,0,0,2,1,1,40,11,1
41,4,9,0,11,2,1,1,50,11,1
61,6,9,2,11,3,1,0,40,2,0
71,1,6,0,4,2,1,1,40,11,0
20,6,10,1,5,0,1,1,35,11,0
33,6,13,1,3,5,1,0,40,0,0
52,6,9,0,4,2,1,1,40,11,1
40,6,10,0,6,2,0,1,40,11,1
31,3,15,0,3,2,1,1,99,1,0
42,6,13,0,0,2,1,1,50,11,1
63,6,9,0,1,2,1,1,21,11,0
53,6,7,0,6,2,1,1,45,11,0
34,0,6,0,6,2,1,1,40,11,1
48,6,10,6,6,3,1,1,40,28,0
49,6,9,4,10,5,1,0,24,11,0
28,3,13,1,3,0,1,0,55,11,0
44,6,15,0,3,2,1,1,60,11,1
27,6,9,0,11,2,2,1,40,30,1
49,6,3,5,5,3,2,0,20,4,0
34,6,4,1,8,0,1,0,30,11,0
27,4,13,1,6,0,1,1,35,11,0
38,4,10,0,6,2,1,1,36,11,0
24,6,13,1,0,5,1,1,40,11,0
29,6,10,1,9,0,1,1,48,11,0
39,6,9,4,1,1,1,0,40,11,0
50,6,14,0,6,2,1,1,40,11,1
42,6,9,0,6,2,1,1,42,11,1
44,0,14,1,0,5,1,0,40,11,0
58,6,9,4,1,5,1,1,40,11,0
25,6,10,1,4,5,1,0,50,11,0
23,6,10,1,10,5,1,0,35,11,0
20,6,10,1,1,0,1,1,40,11,0
46,4,10,0,1,2,1,1,45,11,0
21,6,9,1,1,0,1,0,35,11,0
63,6,6,6,10,3,0,0,40,11,0
38,6,12,0,6,2,1,1,40,11,1
27,6,10,0,11,2,1,1,55,11,0
41,6,14,0,10,4,1,0,50,11,1
43,6,13,0,0,2,1,1,50,11,1
39,0,13,4,0,5,1,1,40,11,0
56,2,15,0,3,2,1,1,45,11,1
44,0,16,0,3,2,1,1,60,11,0
24,6,10,1,11,0,1,1,40,11,0
49,6,12,4,4,5,1,0,40,11,0
38,6,11,0,10,2,1,1,70,22,0
36,4,9,4,1,5,1,1,35,11,0
50,6,9,4,4,3,1,0,40,11,0
46,6,10,1,5,5,1,0,52,11,0
41,3,13,6,3,3,1,0,10,11,0
46,6,8,0,6,2,1,1,40,11,0
44,6,15,0,3,2,1,1,50,11,1
35,6,10,4,2,5,1,1,50,11,0
44,4,12,4,0,3,0,0,45,11,0
51,6,9,0,1,2,1,1,50,11,0
74,3,4,2,10,5,1,0,35,11,0
32,6,9,1,4,5,1,0,35,11,0
22,6,10,1,4,0,1,0,30,11,0
47,6,9,4,0,3,0,0,40,11,0
32,6,8,1,11,3,2,1,40,11,0
64,1,10,2,0,5,1,0,25,11,0
44,6,14,4,3,3,1,0,25,11,1
59,6,13,2,0,3,1,1,40,11,1
34,6,9,0,10,4,1,0,35,11,0
54,6,13,4,3,3,1,1,40,0,1
33,6,10,4,10,5,0,0,30,33,0
44,6,2,0,11,4,1,0,60,11,0
31,6,10,0,4,2,1,1,40,11,1
30,0,9,0,4,2,1,1,40,11,0
18,6,7,1,9,0,1,1,17,11,0
56,4,15,0,3,2,1,1,55,24,1
24,6,9,1,4,5,1,0,40,11,0
23,6,10,1,0,5,1,1,40,11,0
51,6,7,4,5,5,1,1,40,11,0
24,6,13,1,3,3,0,1,20,11,0
39,1,9,1,9,3,0,1,40,11,0
49,4,9,0,10,2,1,1,40,11,0
42,0,14,1,3,5,1,1,45,11,0
51,3,14,6,3,5,1,1,39,11,1
20,6,10,1,1,0,1,0,24,11,0
49,6,6,1,5,5,0,0,40,11,0
31,6,15,0,3,2,1,1,50,11,1
41,6,10,1,1,5,1,1,40,11,0
35,6,9,0,0,2,1,1,60,11,1
35,6,11,0,6,2,1,1,42,11,1
46,6,14,4,0,3,1,0,8,11,0
35,6,9,4,5,3,1,0,60,11,0
21,6,10,1,2,0,1,1,20,11,0
45,6,8,4,6,5,1,1,40,11,0
37,3,12,0,6,2,1,1,40,11,1
45,2,12,4,0,5,1,0,40,11,0
18,6,6,1,10,0,1,1,24,11,0
53,4,10,0,3,2,1,1,45,11,1
24,3,13,1,3,0,1,0,40,11,0
35,6,9,0,4,2,1,1,40,11,0
28,6,9,0,10,2,1,1,40,2,0
50,6,9,0,1,2,1,1,56,11,1
38,6,9,4,4,5,1,0,50,11,0
34,3,9,4,6,3,1,1,40,11,0
53,6,10,0,11,2,1,1,32,11,1
46,6,12,0,1,2,1,1,45,11,1
50,6,10,4,1,3,1,1,45,11,0
45,6,10,6,10,3,1,0,40,11,0
29,6,11,1,1,0,0,1,23,11,0
41,6,13,0,6,2,1,1,40,11,1
43,4,13,0,0,2,1,1,50,11,1
29,6,10,0,6,2,1,1,56,11,0
53,6,10,0,0,2,1,1,45,11,1
24,6,9,1,10,5,1,0,40,11,0
35,6,9,0,11,2,1,1,40,11,0
25,6,10,1,9,0,1,1,30,11,0
43,3,11,0,7,2,1,1,56,11,0
38,6,6,5,10,5,1,1,45,11,0
64,6,4,6,8,5,3,0,35,9,0
37,6,13,1,3,0,4,1,40,11,1
48,6,9,0,9,2,1,1,35,11,1
27,4,9,0,3,2,1,1,50,11,1
45,6,13,0,1,2,1,1,40,11,0
41,6,14,2,3,5,1,0,38,11,1
42,6,5,4,10,3,1,0,40,11,0
29,6,13,1,1,0,1,0,50,11,0
29,6,9,5,11,5,0,1,49,26,0
71,2,13,0,3,2,1,1,30,11,0
29,1,6,6,0,5,1,0,40,11,0
23,0,13,1,4,5,1,1,16,11,0
28,6,13,1,1,0,1,1,2,11,0
55,6,13,0,3,2,2,1,40,35,1
47,0,13,0,3,4,1,0,40,11,0
33,6,9,6,9,3,0,0,40,11,0
35,3,8,0,12,2,1,1,40,11,0
42,2,13,0,4,4,1,0,45,11,1
33,6,9,5,4,3,4,1,40,11,0
30,6,14,1,0,5,1,1,40,11,0
37,6,10,0,6,2,1,1,40,11,0
46,4,10,0,3,2,1,1,35,11,0
42,6,9,0,11,2,1,1,40,11,1
28,6,14,1,0,5,1,1,58,11,0
36,6,9,0,4,2,1,1,40,11,1
39,6,9,1,4,5,1,0,40,11,0
27,6,9,1,2,5,1,1,40,11,0
57,6,9,0,4,4,0,0,38,11,1
50,6,9,4,8,3,0,0,12,11,0
63,6,10,0,0,2,1,1,40,11,1
44,6,10,4,1,3,1,1,50,11,0
38,6,6,0,6,2,1,1,40,11,1
30,4,10,1,1,5,1,1,40,11,0
20,6,10,1,4,0,0,0,25,11,0
44,4,15,0,3,2,1,1,50,11,1
24,6,9,1,5,5,1,1,40,11,0
26,6,10,1,11,5,1,1,40,11,0
42,4,10,0,12,2,1,1,70,11,0
54,6,9,0,6,2,1,1,40,11,1
45,0,10,4,4,5,1,0,45,11,0
37,6,2,0,12,2,1,1,40,9,0
30,1,13,1,3,5,1,1,40,11,0
36,6,10,0,6,2,1,1,40,11,1
19,6,5,1,10,0,1,0,50,9,0
22,6,12,1,4,5,2,0,40,30,0
65,1,9,2,4,5,1,0,40,11,0
36,4,9,0,1,2,1,1,30,11,0
22,6,9,1,4,0,1,0,40,11,0
28,6,11,0,6,2,1,1,50,11,0
30,0,13,0,0,2,1,1,40,11,1
47,6,10,0,0,2,1,1,55,11,1
29,6,10,1,0,5,1,0,40,11,0
36,6,9,0,5,2,1,1,40,11,0
30,6,13,4,1,0,1,0,40,11,0
52,6,14,0,0,4,1,0,60,11,1
62,6,9,4,0,3,1,0,40,11,0
42,6,14,0,6,2,1,1,55,11,1
33,6,9,0,11,2,1,1,40,11,0
17,6,7,1,1,1,1,0,26,11,0
54,6,9,1,4,5,1,0,40,11,0
41,6,9,1,5,5,0,1,40,11,0
45,0,14,4,3,5,1,0,45,11,0
37,0,10,1,3,3,0,0,15,11,0
21,6,9,1,9,5,2,0,34,18,0
29,6,13,4,2,5,1,0,40,11,0
18,0,9,1,4,0,1,1,40,11,0
62,6,9,0,7,2,0,1,40,11,0
19,6,10,1,6,0,1,0,20,11,0
62,6,4,2,5,3,1,0,35,11,0
58,3,13,4,3,5,1,0,40,11,0
34,6,10,0,4,2,1,1,50,11,0
62,6,7,1,5,1,1,1,50,11,0
23,6,10,0,4,2,1,1,12,11,0
37,6,13,5,0,3,1,1,50,11,1
42,6,12,1,4,5,1,1,46,11,0
21,6,7,1,10,3,1,1,40,11,0
41,6,13,4,0,3,1,0,40,11,0
27,6,7,1,9,0,1,1,40,11,0
37,6,13,0,0,2,1,1,40,11,0
40,6,9,0,5,2,1,1,45,11,1
62,3,4,0,6,2,1,1,40,11,0
29,6,10,1,10,5,1,0,40,11,0
33,6,14,0,0,2,1,1,50,11,1
53,6,9,4,5,5,1,0,40,11,0
64,6,11,4,2,5,1,0,40,11,0
60,6,10,0,6,2,1,1,48,11,1
47,6,7,1,9,0,1,1,40,11,0
45,0,14,0,0,2,1,1,40,11,0
33,6,11,0,2,2,1,1,40,11,0
29,6,13,0,3,2,1,1,45,11,1
57,6,4,0,6,2,1,1,40,11,1
19,6,9,1,10,0,1,1,35,11,0
63,2,3,0,1,2,1,1,25,11,0
42,6,12,4,3,5,1,0,40,11,0
38,4,13,0,2,2,1,1,50,11,1
34,6,6,1,12,5,1,1,40,11,0
35,6,4,0,6,2,1,1,40,11,0
38,6,13,0,1,4,1,0,8,11,1
52,0,10,0,3,2,1,1,40,11,0
32,6,10,0,6,2,1,1,40,11,0
67,6,16,4,0,5,1,1,60,11,1
26,6,14,1,3,5,1,0,40,11,0
58,6,14,0,0,2,1,1,60,11,1
48,6,11,0,4,2,1,1,40,11,1
25,6,13,1,3,0,1,1,40,11,0
25,6,13,1,3,5,1,1,48,11,0
25,6,10,1,9,3,1,1,50,11,0
18,6,9,1,9,0,1,1,12,11,0
36,6,9,0,1,2,1,1,60,11,0
45,4,7,0,6,2,1,1,50,11,0
34,6,9,1,6,5,1,1,40,11,0
68,2,13,0,1,2,1,1,40,11,1
37,6,10,1,0,5,1,1,50,25,0
21,6,10,1,0,0,2,1,15,11,0
49,6,10,0,3,2,1,1,40,11,0
39,3,14,1,3,5,1,0,50,11,0
41,6,16,0,0,4,1,0,40,11,1
35,6,14,0,0,2,1,1,50,11,1
29,3,10,0,10,2,1,1,40,11,0
54,3,13,0,3,2,1,1,40,11,1
18,6,7,1,10,0,1,1,30,11,0
30,6,10,0,4,0,1,1,40,11,1
23,3,9,1,4,0,1,0,40,11,0
36,6,9,0,5,2,1,1,50,11,0
34,6,10,0,3,2,1,1,45,11,0
39,4,11,0,12,2,1,1,60,11,0
